Date,SP500_Close,SP500_Volume,VIX_Close
11/13/2004,1184.170044,1531600000,13.33
11/14/2004,1184.170044,1531600000,13.33
11/15/2004,1183.810059,1453300000,13.38
11/16/2004,1175.430054,1364400000,13.21
11/17/2004,1181.939941,1684200000,13.21
11/18/2004,1183.550049,1456700000,12.98
11/19/2004,1170.339966,1526600000,13.5
11/20/2004,1170.339966,1526600000,13.5
11/21/2004,1170.339966,1526600000,13.5
11/22/2004,1177.23999,1392700000,12.97
11/23/2004,1176.939941,1428300000,12.67
11/24/2004,1181.76001,1149600000,12.72
11/25/2004,1181.76001,1149600000,12.72
11/26/2004,1182.650024,504580000,12.78
11/27/2004,1182.650024,504580000,12.78
11/28/2004,1182.650024,504580000,12.78
11/29/2004,1178.569946,1378500000,13.3
11/30/2004,1173.819946,1553500000,13.24
12/1/2004,1191.369995,1772800000,12.97
12/2/2004,1190.329956,1774900000,12.98
12/3/2004,1191.170044,1566700000,12.96
12/4/2004,1191.170044,1566700000,12.96
12/5/2004,1191.170044,1566700000,12.96
12/6/2004,1190.25,1354400000,13.19
12/7/2004,1177.069946,1533900000,13.67
12/8/2004,1182.810059,1525200000,13.19
12/9/2004,1189.23999,1624700000,12.88
12/10/2004,1188,1443700000,12.76
12/11/2004,1188,1443700000,12.76
12/12/2004,1188,1443700000,12.76
12/13/2004,1198.680054,1436100000,12.54
12/14/2004,1203.380005,1544400000,12.73
12/15/2004,1205.719971,1695800000,12.35
12/16/2004,1203.209961,1793900000,12.27
12/17/2004,1194.199951,2.34E+09,11.95
12/18/2004,1194.199951,2.34E+09,11.95
12/19/2004,1194.199951,2.34E+09,11.95
12/20/2004,1194.650024,1422800000,11.83
12/21/2004,1205.449951,1483700000,11.55
12/22/2004,1209.569946,1390800000,11.45
12/23/2004,1210.130005,956100000,11.23
12/24/2004,1210.130005,956100000,11.23
12/25/2004,1210.130005,956100000,11.23
12/26/2004,1210.130005,956100000,11.23
12/27/2004,1204.920044,9.22E+08,12.14
12/28/2004,1213.540039,9.83E+08,12
12/29/2004,1213.449951,925900000,11.62
12/30/2004,1213.550049,829800000,12.56
12/31/2004,1211.920044,786900000,13.29
1/1/2005,1211.920044,786900000,13.29
1/2/2005,1211.920044,786900000,13.29
1/3/2005,1202.079956,1510800000,14.08
1/4/2005,1188.050049,1.72E+09,13.98
1/5/2005,1183.73999,1738900000,14.09
1/6/2005,1187.890015,1569100000,13.58
1/7/2005,1186.189941,1477900000,13.49
1/8/2005,1186.189941,1477900000,13.49
1/9/2005,1186.189941,1477900000,13.49
1/10/2005,1190.25,1490400000,13.23
1/11/2005,1182.98999,1488800000,13.19
1/12/2005,1187.699951,1562100000,12.56
1/13/2005,1177.449951,1510300000,12.84
1/14/2005,1184.52002,1335400000,12.43
1/15/2005,1184.52002,1335400000,12.43
1/16/2005,1184.52002,1335400000,12.43
1/17/2005,1184.52002,1335400000,12.43
1/18/2005,1195.97998,1596800000,12.47
1/19/2005,1184.630005,1498700000,13.18
1/20/2005,1175.410034,1.69E+09,13.83
1/21/2005,1167.869995,1643500000,14.36
1/22/2005,1167.869995,1643500000,14.36
1/23/2005,1167.869995,1643500000,14.36
1/24/2005,1163.75,1494600000,14.65
1/25/2005,1168.410034,1610400000,14.06
1/26/2005,1174.069946,1635900000,13.44
1/27/2005,1174.550049,1600600000,13.24
1/28/2005,1171.359985,1641800000,13.24
1/29/2005,1171.359985,1641800000,13.24
1/30/2005,1171.359985,1641800000,13.24
1/31/2005,1181.27002,1679800000,12.82
2/1/2005,1189.410034,1681980000,12.03
2/2/2005,1193.189941,1561740000,11.66
2/3/2005,1189.890015,1554460000,11.79
2/4/2005,1203.030029,1648160000,11.21
2/5/2005,1203.030029,1648160000,11.21
2/6/2005,1203.030029,1648160000,11.21
2/7/2005,1201.719971,1347270000,11.73
2/8/2005,1202.300049,1416170000,11.6
2/9/2005,1191.98999,1511040000,12
2/10/2005,1197.01001,1491670000,11.51
2/11/2005,1205.300049,1562300000,11.43
2/12/2005,1205.300049,1562300000,11.43
2/13/2005,1205.300049,1562300000,11.43
2/14/2005,1206.140015,1290180000,11.52
2/15/2005,1210.119995,1527080000,11.27
2/16/2005,1210.339966,1490100000,11.1
2/17/2005,1200.75,1580120000,11.77
2/18/2005,1201.589966,1551200000,11.18
2/19/2005,1201.589966,1551200000,11.18
2/20/2005,1201.589966,1551200000,11.18
2/21/2005,1201.589966,1551200000,11.18
2/22/2005,1184.160034,1744940000,13.14
2/23/2005,1190.800049,1501090000,12.39
2/24/2005,1200.199951,1518750000,11.57
2/25/2005,1211.369995,1523680000,11.49
2/26/2005,1211.369995,1523680000,11.49
2/27/2005,1211.369995,1523680000,11.49
2/28/2005,1203.599976,1795480000,12.08
3/1/2005,1210.410034,1708060000,12.04
3/2/2005,1210.079956,1568540000,12.5
3/3/2005,1210.469971,1616240000,12.93
3/4/2005,1222.119995,1636820000,11.94
3/5/2005,1222.119995,1636820000,11.94
3/6/2005,1222.119995,1636820000,11.94
3/7/2005,1225.310059,1488830000,12.26
3/8/2005,1219.430054,1523090000,12.4
3/9/2005,1207.01001,1704970000,12.7
3/10/2005,1209.25,1604020000,12.49
3/11/2005,1200.079956,1449820000,12.8
3/12/2005,1200.079956,1449820000,12.8
3/13/2005,1200.079956,1449820000,12.8
3/14/2005,1206.829956,1437430000,12.39
3/15/2005,1197.75,1513530000,13.15
3/16/2005,1188.069946,1653190000,13.49
3/17/2005,1190.209961,1581930000,13.29
3/18/2005,1189.650024,2344370000,13.14
3/19/2005,1189.650024,2344370000,13.14
3/20/2005,1189.650024,2344370000,13.14
3/21/2005,1183.780029,1819440000,13.61
3/22/2005,1171.709961,2114470000,14.27
3/23/2005,1172.530029,2246870000,14.06
3/24/2005,1171.420044,1721720000,13.42
3/25/2005,1171.420044,1721720000,13.42
3/26/2005,1171.420044,1721720000,13.42
3/27/2005,1171.420044,1721720000,13.42
3/28/2005,1174.280029,1746220000,13.75
3/29/2005,1165.359985,2223250000,14.49
3/30/2005,1181.410034,2097110000,13.64
3/31/2005,1180.589966,2214230000,14.02
4/1/2005,1172.920044,2168690000,14.09
4/2/2005,1172.920044,2168690000,14.09
4/3/2005,1172.920044,2168690000,14.09
4/4/2005,1176.119995,2079770000,14.11
4/5/2005,1181.390015,1870800000,13.68
4/6/2005,1184.069946,1797400000,13.15
4/7/2005,1191.140015,1900620000,12.33
4/8/2005,1181.199951,1661330000,12.62
4/9/2005,1181.199951,1661330000,12.62
4/10/2005,1181.199951,1661330000,12.62
4/11/2005,1181.209961,1525310000,11.98
4/12/2005,1187.76001,1979830000,11.3
4/13/2005,1173.790039,2049740000,13.31
4/14/2005,1162.050049,2355040000,14.53
4/15/2005,1142.619995,2689960000,17.74
4/16/2005,1142.619995,2689960000,17.74
4/17/2005,1142.619995,2689960000,17.74
4/18/2005,1145.97998,2180670000,16.559999
4/19/2005,1152.780029,2142700000,14.96
4/20/2005,1137.5,2217050000,16.92
4/21/2005,1159.949951,2308560000,14.41
4/22/2005,1152.119995,2045880000,15.38
4/23/2005,1152.119995,2045880000,15.38
4/24/2005,1152.119995,2045880000,15.38
4/25/2005,1162.099976,1795030000,14.62
4/26/2005,1151.829956,1959740000,14.91
4/27/2005,1156.380005,2151520000,14.87
4/28/2005,1143.219971,2182270000,16.860001
4/29/2005,1156.849976,2362360000,15.31
4/30/2005,1156.849976,2362360000,15.31
5/1/2005,1156.849976,2362360000,15.31
5/2/2005,1162.160034,1980040000,15.12
5/3/2005,1161.170044,2167020000,14.53
5/4/2005,1175.650024,2306480000,13.85
5/5/2005,1172.630005,1997100000,13.98
5/6/2005,1171.349976,1707200000,14.05
5/7/2005,1171.349976,1707200000,14.05
5/8/2005,1171.349976,1707200000,14.05
5/9/2005,1178.839966,1857020000,13.75
5/10/2005,1166.219971,1889660000,14.91
5/11/2005,1171.109985,1834970000,14.45
5/12/2005,1159.359985,1995290000,16.120001
5/13/2005,1154.050049,2188590000,16.32
5/14/2005,1154.050049,2188590000,16.32
5/15/2005,1154.050049,2188590000,16.32
5/16/2005,1165.689941,1856860000,15.68
5/17/2005,1173.800049,1887260000,14.57
5/18/2005,1185.560059,2266320000,13.63
5/19/2005,1191.079956,1775860000,13.32
5/20/2005,1189.280029,1631750000,13.14
5/21/2005,1189.280029,1631750000,13.14
5/22/2005,1189.280029,1631750000,13.14
5/23/2005,1193.859985,1681170000,12.95
5/24/2005,1194.069946,1.68E+09,12.69
5/25/2005,1190.01001,1742180000,12.58
5/26/2005,1197.619995,1654110000,12.24
5/27/2005,1198.780029,1381430000,12.15
5/28/2005,1198.780029,1381430000,12.15
5/29/2005,1198.780029,1381430000,12.15
5/30/2005,1198.780029,1381430000,12.15
5/31/2005,1191.5,1840680000,13.29
6/1/2005,1202.219971,1810100000,12.36
6/2/2005,1204.290039,1813790000,11.84
6/3/2005,1196.02002,1627520000,12.15
6/4/2005,1196.02002,1627520000,12.15
6/5/2005,1196.02002,1627520000,12.15
6/6/2005,1197.51001,1547120000,12.28
6/7/2005,1197.26001,1851370000,12.39
6/8/2005,1194.670044,1715490000,12.7
6/9/2005,1200.930054,1824120000,12.08
6/10/2005,1198.109985,1664180000,11.96
6/11/2005,1198.109985,1664180000,11.96
6/12/2005,1198.109985,1664180000,11.96
6/13/2005,1200.819946,1661350000,11.65
6/14/2005,1203.910034,1698150000,11.79
6/15/2005,1206.579956,1840440000,11.46
6/16/2005,1210.959961,1776040000,11.15
6/17/2005,1216.959961,2407370000,11.48
6/18/2005,1216.959961,2407370000,11.48
6/19/2005,1216.959961,2407370000,11.48
6/20/2005,1216.099976,1714530000,11.47
6/21/2005,1213.609985,1720700000,11.08
6/22/2005,1213.880005,1823250000,11.05
6/23/2005,1200.72998,2029920000,12.13
6/24/2005,1191.569946,2418800000,12.18
6/25/2005,1191.569946,2418800000,12.18
6/26/2005,1191.569946,2418800000,12.18
6/27/2005,1190.689941,1738620000,12.52
6/28/2005,1201.569946,1772410000,11.58
6/29/2005,1199.849976,1769280000,11.77
6/30/2005,1191.329956,2109490000,12.04
7/1/2005,1194.439941,1593820000,11.4
7/2/2005,1194.439941,1593820000,11.4
7/3/2005,1194.439941,1593820000,11.4
7/4/2005,1194.439941,1593820000,11.4
7/5/2005,1204.98999,1805820000,11.68
7/6/2005,1194.939941,1883470000,12.27
7/7/2005,1197.869995,1952440000,12.49
7/8/2005,1211.859985,1900810000,11.45
7/9/2005,1211.859985,1900810000,11.45
7/10/2005,1211.859985,1900810000,11.45
7/11/2005,1219.439941,1846300000,11.28
7/12/2005,1222.209961,1932010000,10.95
7/13/2005,1223.290039,1812500000,10.84
7/14/2005,1226.5,2048710000,10.81
7/15/2005,1227.920044,1716400000,10.33
7/16/2005,1227.920044,1716400000,10.33
7/17/2005,1227.920044,1716400000,10.33
7/18/2005,1221.130005,1582100000,10.77
7/19/2005,1229.349976,2041280000,10.45
7/20/2005,1235.199951,2063340000,10.23
7/21/2005,1227.040039,2129840000,10.97
7/22/2005,1233.680054,1766990000,10.52
7/23/2005,1233.680054,1766990000,10.52
7/24/2005,1233.680054,1766990000,10.52
7/25/2005,1229.030029,1717580000,11.1
7/26/2005,1231.160034,1934180000,10.99
7/27/2005,1236.790039,1945800000,10.36
7/28/2005,1243.719971,2001680000,10.52
7/29/2005,1234.180054,1789600000,11.57
7/30/2005,1234.180054,1789600000,11.57
7/31/2005,1234.180054,1789600000,11.57
8/1/2005,1235.349976,1716870000,12.08
8/2/2005,1244.119995,2043120000,11.75
8/3/2005,1245.040039,1999980000,11.83
8/4/2005,1235.859985,1981220000,12.52
8/5/2005,1226.420044,1930280000,12.48
8/6/2005,1226.420044,1930280000,12.48
8/7/2005,1226.420044,1930280000,12.48
8/8/2005,1223.130005,1804140000,13.21
8/9/2005,1231.380005,1897520000,12.4
8/10/2005,1229.130005,2172320000,12.38
8/11/2005,1237.810059,1941560000,12.42
8/12/2005,1230.390015,1709300000,12.74
8/13/2005,1230.390015,1709300000,12.74
8/14/2005,1230.390015,1709300000,12.74
8/15/2005,1233.869995,1562880000,12.26
8/16/2005,1219.339966,1820410000,13.52
8/17/2005,1220.23999,1859150000,13.3
8/18/2005,1219.02002,1808170000,13.42
8/19/2005,1219.709961,1558790000,13.42
8/20/2005,1219.709961,1558790000,13.42
8/21/2005,1219.709961,1558790000,13.42
8/22/2005,1221.72998,1621330000,13.42
8/23/2005,1217.589966,1678620000,13.34
8/24/2005,1209.589966,1930800000,14.17
8/25/2005,1212.369995,1571110000,13.73
8/26/2005,1205.099976,1541090000,13.72
8/27/2005,1205.099976,1541090000,13.72
8/28/2005,1205.099976,1541090000,13.72
8/29/2005,1212.280029,1599450000,13.52
8/30/2005,1208.410034,1916470000,13.65
8/31/2005,1220.329956,2365510000,12.6
9/1/2005,1221.589966,2229860000,13.15
9/2/2005,1218.02002,1640160000,13.57
9/3/2005,1218.02002,1640160000,13.57
9/4/2005,1218.02002,1640160000,13.57
9/5/2005,1218.02002,1640160000,13.57
9/6/2005,1233.390015,1932090000,12.93
9/7/2005,1236.359985,2067700000,12.52
9/8/2005,1231.670044,1955380000,12.93
9/9/2005,1241.47998,1992560000,11.98
9/10/2005,1241.47998,1992560000,11.98
9/11/2005,1241.47998,1992560000,11.98
9/12/2005,1240.560059,1938050000,11.65
9/13/2005,1231.199951,2082360000,12.39
9/14/2005,1227.160034,1986750000,12.91
9/15/2005,1227.72998,2079340000,12.49
9/16/2005,1237.910034,3152470000,11.22
9/17/2005,1237.910034,3152470000,11.22
9/18/2005,1237.910034,3152470000,11.22
9/19/2005,1231.02002,2076540000,12.14
9/20/2005,1221.339966,2319250000,12.64
9/21/2005,1210.199951,2548150000,13.79
9/22/2005,1214.619995,2424720000,13.33
9/23/2005,1215.290039,1973020000,12.96
9/24/2005,1215.290039,1973020000,12.96
9/25/2005,1215.290039,1973020000,12.96
9/26/2005,1215.630005,2022220000,13.04
9/27/2005,1215.660034,1976270000,12.76
9/28/2005,1216.890015,2106980000,12.63
9/29/2005,1227.680054,2176120000,12.24
9/30/2005,1228.810059,2097520000,11.92
10/1/2005,1228.810059,2097520000,11.92
10/2/2005,1228.810059,2097520000,11.92
10/3/2005,1226.699951,2097490000,12.46
10/4/2005,1214.469971,2341420000,13.2
10/5/2005,1196.390015,2546780000,14.55
10/6/2005,1191.48999,2792030000,14.96
10/7/2005,1195.900024,2126080000,14.59
10/8/2005,1195.900024,2126080000,14.59
10/9/2005,1195.900024,2126080000,14.59
10/10/2005,1187.329956,2195990000,15.55
10/11/2005,1184.869995,2299040000,15.63
10/12/2005,1177.680054,2491280000,16.219999
10/13/2005,1176.839966,2351150000,16.469999
10/14/2005,1186.569946,2188940000,14.87
10/15/2005,1186.569946,2188940000,14.87
10/16/2005,1186.569946,2188940000,14.87
10/17/2005,1190.099976,2054570000,14.67
10/18/2005,1178.140015,2197010000,15.33
10/19/2005,1195.76001,2703590000,13.5
10/20/2005,1177.800049,2617250000,16.110001
10/21/2005,1179.589966,2470920000,16.129999
10/22/2005,1179.589966,2470920000,16.129999
10/23/2005,1179.589966,2470920000,16.129999
10/24/2005,1199.380005,2197790000,14.74
10/25/2005,1196.540039,2312470000,14.53
10/26/2005,1191.380005,2467750000,14.59
10/27/2005,1178.900024,2395370000,16.02
10/28/2005,1198.410034,2379400000,14.25
10/29/2005,1198.410034,2379400000,14.25
10/30/2005,1198.410034,2379400000,14.25
10/31/2005,1207.01001,2567470000,15.32
11/1/2005,1202.76001,2457850000,14.85
11/2/2005,1214.76001,2648090000,13.48
11/3/2005,1219.939941,2716630000,13
11/4/2005,1220.140015,2050510000,13.17
11/5/2005,1220.140015,2050510000,13.17
11/6/2005,1220.140015,2050510000,13.17
11/7/2005,1222.810059,1987580000,13.1
11/8/2005,1218.589966,1965050000,13.08
11/9/2005,1220.650024,2214460000,12.8
11/10/2005,1230.959961,2378460000,11.9
11/11/2005,1234.719971,1773140000,11.63
11/12/2005,1234.719971,1773140000,11.63
11/13/2005,1234.719971,1773140000,11.63
11/14/2005,1233.76001,1899780000,12.18
11/15/2005,1229.01001,2359370000,12.23
11/16/2005,1231.209961,2121580000,12.26
11/17/2005,1242.800049,2298040000,11.25
11/18/2005,1248.27002,2453290000,11.12
11/19/2005,1248.27002,2453290000,11.12
11/20/2005,1248.27002,2453290000,11.12
11/21/2005,1254.849976,2117350000,10.82
11/22/2005,1261.22998,2291420000,10.6
11/23/2005,1265.609985,1985400000,10.96
11/24/2005,1265.609985,1985400000,10.96
11/25/2005,1268.25,724940000,10.88
11/26/2005,1268.25,724940000,10.88
11/27/2005,1268.25,724940000,10.88
11/28/2005,1257.459961,2016900000,11.84
11/29/2005,1257.47998,2268340000,11.89
11/30/2005,1249.47998,2374690000,12.06
12/1/2005,1264.670044,2614830000,11.24
12/2/2005,1265.079956,2125580000,11.01
12/3/2005,1265.079956,2125580000,11.01
12/4/2005,1265.079956,2125580000,11.01
12/5/2005,1262.089966,2325840000,11.6
12/6/2005,1263.699951,2110740000,11.52
12/7/2005,1257.369995,2093830000,12.18
12/8/2005,1255.839966,2178300000,12.21
12/9/2005,1259.369995,1896290000,11.69
12/10/2005,1259.369995,1896290000,11.69
12/11/2005,1259.369995,1896290000,11.69
12/12/2005,1260.430054,1876550000,11.47
12/13/2005,1267.430054,2390020000,11.11
12/14/2005,1272.73999,2145520000,10.48
12/15/2005,1270.939941,2180590000,10.73
12/16/2005,1267.319946,2584190000,10.68
12/17/2005,1267.319946,2584190000,10.68
12/18/2005,1267.319946,2584190000,10.68
12/19/2005,1259.920044,2208810000,11.38
12/20/2005,1259.619995,1996690000,11.19
12/21/2005,1262.790039,2065170000,10.81
12/22/2005,1268.119995,1888500000,10.29
12/23/2005,1268.660034,1285810000,10.27
12/24/2005,1268.660034,1285810000,10.27
12/25/2005,1268.660034,1285810000,10.27
12/26/2005,1268.660034,1285810000,10.27
12/27/2005,1256.540039,1540470000,11.57
12/28/2005,1258.170044,1422360000,11.35
12/29/2005,1254.420044,1382540000,11.61
12/30/2005,1248.290039,1443500000,12.07
12/31/2005,1248.290039,1443500000,12.07
1/1/2006,1248.290039,1443500000,12.07
1/2/2006,1248.290039,1443500000,12.07
1/3/2006,1268.800049,2554570000,11.14
1/4/2006,1273.459961,2515330000,11.37
1/5/2006,1273.47998,2433340000,11.31
1/6/2006,1285.449951,2446560000,11
1/7/2006,1285.449951,2446560000,11
1/8/2006,1285.449951,2446560000,11
1/9/2006,1290.150024,2301490000,11.13
1/10/2006,1289.689941,2373080000,10.86
1/11/2006,1294.180054,2406130000,10.94
1/12/2006,1286.060059,2318350000,11.2
1/13/2006,1287.609985,2206510000,11.23
1/14/2006,1287.609985,2206510000,11.23
1/15/2006,1287.609985,2206510000,11.23
1/16/2006,1287.609985,2206510000,11.23
1/17/2006,1282.930054,2179970000,11.91
1/18/2006,1277.930054,2233200000,12.25
1/19/2006,1285.040039,2444020000,11.98
1/20/2006,1261.48999,2845810000,14.56
1/21/2006,1261.48999,2845810000,14.56
1/22/2006,1261.48999,2845810000,14.56
1/23/2006,1263.819946,2256070000,13.93
1/24/2006,1266.859985,2608720000,13.31
1/25/2006,1264.680054,2617060000,12.87
1/26/2006,1273.829956,2856780000,12.42
1/27/2006,1283.719971,2623620000,11.97
1/28/2006,1283.719971,2623620000,11.97
1/29/2006,1283.719971,2623620000,11.97
1/30/2006,1285.189941,2282730000,12.39
1/31/2006,1280.079956,2708310000,12.95
2/1/2006,1282.459961,2589410000,12.36
2/2/2006,1270.839966,2565300000,13.23
2/3/2006,1264.030029,2282210000,12.96
2/4/2006,1264.030029,2282210000,12.96
2/5/2006,1264.030029,2282210000,12.96
2/6/2006,1265.02002,2132360000,13.04
2/7/2006,1254.780029,2366370000,13.59
2/8/2006,1265.650024,2456860000,12.83
2/9/2006,1263.780029,2441920000,13.12
2/10/2006,1266.98999,2290050000,12.87
2/11/2006,1266.98999,2290050000,12.87
2/12/2006,1266.98999,2290050000,12.87
2/13/2006,1262.859985,1850080000,13.35
2/14/2006,1275.530029,2437940000,12.25
2/15/2006,1280,2317590000,12.31
2/16/2006,1289.380005,2251490000,11.48
2/17/2006,1287.23999,2128260000,12.01
2/18/2006,1287.23999,2128260000,12.01
2/19/2006,1287.23999,2128260000,12.01
2/20/2006,1287.23999,2128260000,12.01
2/21/2006,1283.030029,2104320000,12.41
2/22/2006,1292.670044,2222380000,11.88
2/23/2006,1287.790039,2144210000,11.87
2/24/2006,1289.430054,1933010000,11.46
2/25/2006,1289.430054,1933010000,11.46
2/26/2006,1289.430054,1933010000,11.46
2/27/2006,1294.119995,1975320000,11.59
2/28/2006,1280.660034,2370860000,12.34
3/1/2006,1291.23999,2308320000,11.54
3/2/2006,1289.140015,2494590000,11.72
3/3/2006,1287.22998,2152950000,11.96
3/4/2006,1287.22998,2152950000,11.96
3/5/2006,1287.22998,2152950000,11.96
3/6/2006,1278.26001,2280190000,12.74
3/7/2006,1275.880005,2268050000,12.66
3/8/2006,1278.469971,2442870000,12.32
3/9/2006,1272.22998,2140110000,12.68
3/10/2006,1281.420044,2123450000,11.85
3/11/2006,1281.420044,2123450000,11.85
3/12/2006,1281.420044,2123450000,11.85
3/13/2006,1284.130005,2070330000,11.37
3/14/2006,1297.47998,2165270000,10.74
3/15/2006,1303.02002,2.29E+09,11.35
3/16/2006,1305.329956,2292180000,11.98
3/17/2006,1307.25,2549620000,12.12
3/18/2006,1307.25,2549620000,12.12
3/19/2006,1307.25,2549620000,12.12
3/20/2006,1305.079956,1976830000,11.79
3/21/2006,1297.22998,2147370000,11.62
3/22/2006,1305.040039,2039810000,11.21
3/23/2006,1301.670044,1980940000,11.17
3/24/2006,1302.949951,2326070000,11.19
3/25/2006,1302.949951,2326070000,11.19
3/26/2006,1302.949951,2326070000,11.19
3/27/2006,1301.609985,2029700000,11.46
3/28/2006,1293.22998,2148580000,11.58
3/29/2006,1302.890015,2143540000,10.95
3/30/2006,1300.25,2294560000,11.57
3/31/2006,1294.869995,2236710000,11.39
4/1/2006,1294.869995,2236710000,11.39
4/2/2006,1294.869995,2236710000,11.39
4/3/2006,1297.810059,2494080000,11.57
4/4/2006,1305.930054,2147660000,11.14
4/5/2006,1311.560059,2420020000,11.13
4/6/2006,1309.040039,2281680000,11.45
4/7/2006,1295.5,2082470000,12.26
4/8/2006,1295.5,2082470000,12.26
4/9/2006,1295.5,2082470000,12.26
4/10/2006,1296.619995,1898320000,12.19
4/11/2006,1286.569946,2232880000,13
4/12/2006,1288.119995,1938100000,12.76
4/13/2006,1289.119995,1891940000,12.38
4/14/2006,1289.119995,1891940000,12.38
4/15/2006,1289.119995,1891940000,12.38
4/16/2006,1289.119995,1891940000,12.38
4/17/2006,1285.329956,1794650000,12.58
4/18/2006,1307.280029,2595440000,11.4
4/19/2006,1309.930054,2447310000,11.32
4/20/2006,1311.459961,2512920000,11.64
4/21/2006,1311.280029,2392630000,11.59
4/22/2006,1311.280029,2392630000,11.59
4/23/2006,1311.280029,2392630000,11.59
4/24/2006,1308.109985,2117330000,11.75
4/25/2006,1301.73999,2366380000,11.75
4/26/2006,1305.410034,2502690000,11.76
4/27/2006,1309.719971,2772010000,11.84
4/28/2006,1310.609985,2419920000,11.59
4/29/2006,1310.609985,2419920000,11.59
4/30/2006,1310.609985,2419920000,11.59
5/1/2006,1305.189941,2437040000,12.54
5/2/2006,1313.209961,2403470000,11.99
5/3/2006,1308.119995,2395230000,11.99
5/4/2006,1312.25,2431450000,11.86
5/5/2006,1325.76001,2294760000,11.62
5/6/2006,1325.76001,2294760000,11.62
5/7/2006,1325.76001,2294760000,11.62
5/8/2006,1324.660034,2151300000,12
5/9/2006,1325.140015,2157290000,11.99
5/10/2006,1322.849976,2268550000,11.78
5/11/2006,1305.920044,2531520000,12.49
5/12/2006,1291.23999,2567970000,14.19
5/13/2006,1291.23999,2567970000,14.19
5/14/2006,1291.23999,2567970000,14.19
5/15/2006,1294.5,2505660000,13.57
5/16/2006,1292.079956,2386210000,13.35
5/17/2006,1270.319946,2830200000,16.26
5/18/2006,1261.810059,2537490000,16.99
5/19/2006,1267.030029,2982300000,17.18
5/20/2006,1267.030029,2982300000,17.18
5/21/2006,1267.030029,2982300000,17.18
5/22/2006,1262.069946,2773010000,17.719999
5/23/2006,1256.579956,2605250000,18.26
5/24/2006,1258.569946,2999030000,17.360001
5/25/2006,1272.880005,2372730000,15.5
5/26/2006,1280.160034,1814020000,14.26
5/27/2006,1280.160034,1814020000,14.26
5/28/2006,1280.160034,1814020000,14.26
5/29/2006,1280.160034,1814020000,14.26
5/30/2006,1259.869995,2176190000,18.66
5/31/2006,1270.089966,2692160000,16.440001
6/1/2006,1285.709961,2360160000,14.52
6/2/2006,1288.219971,2295540000,14.32
6/3/2006,1288.219971,2295540000,14.32
6/4/2006,1288.219971,2295540000,14.32
6/5/2006,1265.290039,2313470000,16.65
6/6/2006,1263.849976,2697650000,17.34
6/7/2006,1256.150024,2644170000,17.799999
6/8/2006,1257.930054,3543790000,18.35
6/9/2006,1252.300049,2.21E+09,18.120001
6/10/2006,1252.300049,2.21E+09,18.120001
6/11/2006,1252.300049,2.21E+09,18.120001
6/12/2006,1237.439941,2247010000,20.959999
6/13/2006,1223.689941,3215770000,23.809999
6/14/2006,1230.040039,2667990000,21.459999
6/15/2006,1256.160034,2775480000,15.9
6/16/2006,1251.540039,2783390000,17.25
6/17/2006,1251.540039,2783390000,17.25
6/18/2006,1251.540039,2783390000,17.25
6/19/2006,1240.130005,2517200000,17.83
6/20/2006,1240.119995,2232950000,16.690001
6/21/2006,1252.199951,2361230000,15.52
6/22/2006,1245.599976,2148180000,15.88
6/23/2006,1244.5,2017270000,15.89
6/24/2006,1244.5,2017270000,15.89
6/25/2006,1244.5,2017270000,15.89
6/26/2006,1250.560059,1878580000,15.62
6/27/2006,1239.199951,2203130000,16.4
6/28/2006,1246,2085490000,15.79
6/29/2006,1272.869995,2621250000,13.03
6/30/2006,1270.199951,3049560000,13.08
7/1/2006,1270.199951,3049560000,13.08
7/2/2006,1270.199951,3049560000,13.08
7/3/2006,1280.189941,1114470000,13.05
7/4/2006,1280.189941,1114470000,13.05
7/5/2006,1270.910034,2165070000,14.15
7/6/2006,1274.079956,2009160000,13.65
7/7/2006,1265.47998,1988150000,13.97
7/8/2006,1265.47998,1988150000,13.97
7/9/2006,1265.47998,1988150000,13.97
7/10/2006,1267.339966,1854590000,14.02
7/11/2006,1272.430054,2310850000,13.14
7/12/2006,1258.599976,2250450000,14.49
7/13/2006,1242.280029,2545760000,17.790001
7/14/2006,1236.199951,2467120000,18.049999
7/15/2006,1236.199951,2467120000,18.049999
7/16/2006,1236.199951,2467120000,18.049999
7/17/2006,1234.48999,2146410000,18.639999
7/18/2006,1236.859985,2481750000,17.74
7/19/2006,1259.810059,2701980000,15.55
7/20/2006,1249.130005,2345580000,16.209999
7/21/2006,1240.290039,2704090000,17.4
7/22/2006,1240.290039,2704090000,17.4
7/23/2006,1240.290039,2704090000,17.4
7/24/2006,1260.910034,2312720000,14.98
7/25/2006,1268.880005,2563930000,14.85
7/26/2006,1268.400024,2667710000,14.62
7/27/2006,1263.199951,2776710000,14.94
7/28/2006,1278.550049,2480420000,14.33
7/29/2006,1278.550049,2480420000,14.33
7/30/2006,1278.550049,2480420000,14.33
7/31/2006,1276.660034,2461300000,14.95
8/1/2006,1270.920044,2527690000,15.05
8/2/2006,1277.410034,2610750000,14.34
8/3/2006,1280.27002,2728440000,14.46
8/4/2006,1279.359985,2530970000,14.34
8/5/2006,1279.359985,2530970000,14.34
8/6/2006,1279.359985,2530970000,14.34
8/7/2006,1275.77002,2045660000,15.23
8/8/2006,1271.47998,2457840000,15.23
8/9/2006,1265.949951,2555180000,15.2
8/10/2006,1271.810059,2402190000,14.46
